,year,building_type,sq_ft,sq_ft_classification,ghgi,max_size,min_size
2823,2048,Non-Refrigerated Warehouse,>30-50K Buildings,D,0.0,50000,30000
2824,2048,Non-Refrigerated Warehouse,>20-30K Buildings,E,0.0,50000,20000
2825,2048,Non-Refrigerated Warehouse,<20k buildings,F,,20000,0
2826,2048,Office,>220K Buildings,A,0.0,1000000,220000
2827,2048,Office,>90-220K Buildings,B,0.0,220000,90000
2828,2048,Office,>50-90K Buildings,C,0.0,90000,50000
2829,2048,Office,>30-50K Buildings,D,0.0,50000,30000
2830,2048,Office,>20-30K Buildings,E,0.0,50000,20000
2831,2048,Office,<20k buildings,F,,20000,0
2832,2048,Other,>220K Buildings,A,0.0,1000000,220000
2833,2048,Other,>90-220K Buildings,B,0.0,220000,90000
2834,2048,Other,>50-90K Buildings,C,0.0,90000,50000
2835,2048,Other,>30-50K Buildings,D,0.0,50000,30000
2836,2048,Other,>20-30K Buildings,E,0.0,50000,20000
2837,2048,Other,<20k buildings,F,,20000,0
2838,2048,Recreation,>220K Buildings,A,0.0,1000000,220000
2839,2048,Recreation,>90-220K Buildings,B,0.0,220000,90000
2840,2048,Recreation,>50-90K Buildings,C,0.0,90000,50000
2841,2048,Recreation,>30-50K Buildings,D,0.0,50000,30000
2842,2048,Recreation,>20-30K Buildings,E,0.0,50000,20000
2843,2048,Recreation,<20k buildings,F,,20000,0
2844,2048,Refrigerated Warehouse,>220K Buildings,A,0.0,1000000,220000
2845,2048,Refrigerated Warehouse,>90-220K Buildings,B,0.0,220000,90000
2846,2048,Refrigerated Warehouse,>50-90K Buildings,C,0.0,90000,50000
2847,2048,Refrigerated Warehouse,>30-50K Buildings,D,0.0,50000,30000
2848,2048,Refrigerated Warehouse,>20-30K Buildings,E,0.0,50000,20000
2849,2048,Refrigerated Warehouse,<20k buildings,F,,20000,0
2850,2048,Residence Hall/Dormitory,>220K Buildings,A,0.0,1000000,220000
2851,2048,Residence Hall/Dormitory,>90-220K Buildings,B,0.0,220000,90000
2852,2048,Residence Hall/Dormitory,>50-90K Buildings,C,0.0,90000,50000
2853,2048,Residence Hall/Dormitory,>30-50K Buildings,D,0.0,50000,30000
2854,2048,Residence Hall/Dormitory,>20-30K Buildings,E,0.0,50000,20000
2855,2048,Residence Hall/Dormitory,<20k buildings,F,,20000,0
2856,2048,Restaurant,>220K Buildings,A,0.0,1000000,220000
2857,2048,Restaurant,>90-220K Buildings,B,0.0,220000,90000
2858,2048,Restaurant,>50-90K Buildings,C,0.0,90000,50000
2859,2048,Restaurant,>30-50K Buildings,D,0.0,50000,30000
2860,2048,Restaurant,>20-30K Buildings,E,0.0,50000,20000
2861,2048,Restaurant,<20k buildings,F,,20000,0
2862,2048,Retail Store,>220K Buildings,A,0.0,1000000,220000
2863,2048,Retail Store,>90-220K Buildings,B,0.0,220000,90000
2864,2048,Retail Store,>50-90K Buildings,C,0.0,90000,50000
2865,2048,Retail Store,>30-50K Buildings,D,0.0,50000,30000
2866,2048,Retail Store,>20-30K Buildings,E,0.0,50000,20000
2867,2048,Retail Store,<20k buildings,F,,20000,0
2868,2048,Self-Storage Facility,>220K Buildings,A,0.0,1000000,220000
2869,2048,Self-Storage Facility,>90-220K Buildings,B,0.0,220000,90000
2870,2048,Self-Storage Facility,>50-90K Buildings,C,0.0,90000,50000
2871,2048,Self-Storage Facility,>30-50K Buildings,D,0.0,50000,30000
2872,2048,Self-Storage Facility,>20-30K Buildings,E,0.0,50000,20000
2873,2048,Self-Storage Facility,<20k buildings,F,,20000,0
2874,2048,Senior Living Community,>220K Buildings,A,0.0,1000000,220000
2875,2048,Senior Living Community,>90-220K Buildings,B,0.0,220000,90000
2876,2048,Senior Living Community,>50-90K Buildings,C,0.0,90000,50000
2877,2048,Senior Living Community,>30-50K Buildings,D,0.0,50000,30000
2878,2048,Senior Living Community,>20-30K Buildings,E,0.0,50000,20000
2879,2048,Senior Living Community,<20k buildings,F,,20000,0
2880,2048,Services,>220K Buildings,A,0.0,1000000,220000
2881,2048,Services,>90-220K Buildings,B,0.0,220000,90000
2882,2048,Services,>50-90K Buildings,C,0.0,90000,50000
2883,2048,Services,>30-50K Buildings,D,0.0,50000,30000
2884,2048,Services,>20-30K Buildings,E,0.0,50000,20000
2885,2048,Services,<20k buildings,F,,20000,0
2886,2048,Supermarket/Grocery Store,>220K Buildings,A,0.0,1000000,220000
2887,2048,Supermarket/Grocery Store,>90-220K Buildings,B,0.0,220000,90000
2888,2048,Supermarket/Grocery Store,>50-90K Buildings,C,0.0,90000,50000
2889,2048,Supermarket/Grocery Store,>30-50K Buildings,D,0.0,50000,30000
2890,2048,Supermarket/Grocery Store,>20-30K Buildings,E,0.0,50000,20000
2891,2048,Supermarket/Grocery Store,<20k buildings,F,,20000,0
2892,2048,Worship Facility,>220K Buildings,A,0.0,1000000,220000
2893,2048,Worship Facility,>90-220K Buildings,B,0.0,220000,90000
2894,2048,Worship Facility,>50-90K Buildings,C,0.0,90000,50000
2895,2048,Worship Facility,>30-50K Buildings,D,0.0,50000,30000
2896,2048,Worship Facility,>20-30K Buildings,E,0.0,50000,20000
2897,2048,Worship Facility,<20k buildings,F,,20000,0
2898,2048,nan,>220K Buildings,A,0.0,1000000,220000
2899,2048,nan,>90-220K Buildings,B,0.0,220000,90000
2900,2048,nan,>50-90K Buildings,C,0.0,90000,50000
2901,2048,nan,>30-50K Buildings,D,0.0,50000,30000
2902,2048,nan,>20-30K Buildings,E,0.0,50000,20000
2903,2048,nan,<20k buildings,F,,20000,0
2904,2049,College/University,>220K Buildings,A,0.0,1000000,220000
2905,2049,College/University,>90-220K Buildings,B,0.0,220000,90000
2906,2049,College/University,>50-90K Buildings,C,0.0,90000,50000
2907,2049,College/University,>30-50K Buildings,D,0.0,50000,30000
2908,2049,College/University,>20-30K Buildings,E,0.0,50000,20000
2909,2049,College/University,<20k buildings,F,,20000,0
2910,2049,Entertainment/Public Assembly,>220K Buildings,A,0.0,1000000,220000
2911,2049,Entertainment/Public Assembly,>90-220K Buildings,B,0.0,220000,90000
2912,2049,Entertainment/Public Assembly,>50-90K Buildings,C,0.0,90000,50000
2913,2049,Entertainment/Public Assembly,>30-50K Buildings,D,0.0,50000,30000
2914,2049,Entertainment/Public Assembly,>20-30K Buildings,E,0.0,50000,20000
2915,2049,Entertainment/Public Assembly,<20k buildings,F,,20000,0
2916,2049,Fire/Police Station,>220K Buildings,A,0.0,1000000,220000
2917,2049,Fire/Police Station,>90-220K Buildings,B,0.0,220000,90000
2918,2049,Fire/Police Station,>50-90K Buildings,C,0.0,90000,50000
2919,2049,Fire/Police Station,>30-50K Buildings,D,0.0,50000,30000
2920,2049,Fire/Police Station,>20-30K Buildings,E,0.0,50000,20000
2921,2049,Fire/Police Station,<20k buildings,F,,20000,0
2922,2049,Hospital,>220K Buildings,A,0.0,1000000,220000
2923,2049,Hospital,>90-220K Buildings,B,0.0,220000,90000
2924,2049,Hospital,>50-90K Buildings,C,0.0,90000,50000
2925,2049,Hospital,>30-50K Buildings,D,0.0,50000,30000
2926,2049,Hospital,>20-30K Buildings,E,0.0,50000,20000
2927,2049,Hospital,<20k buildings,F,,20000,0
2928,2049,Hotel,>220K Buildings,A,0.0,1000000,220000
2929,2049,Hotel,>90-220K Buildings,B,0.0,220000,90000
2930,2049,Hotel,>50-90K Buildings,C,0.0,90000,50000
2931,2049,Hotel,>30-50K Buildings,D,0.0,50000,30000
2932,2049,Hotel,>20-30K Buildings,E,0.0,50000,20000
2933,2049,Hotel,<20k buildings,F,,20000,0
2934,2049,K-12 School,>220K Buildings,A,0.0,1000000,220000
2935,2049,K-12 School,>90-220K Buildings,B,0.0,220000,90000
2936,2049,K-12 School,>50-90K Buildings,C,0.0,90000,50000
2937,2049,K-12 School,>30-50K Buildings,D,0.0,50000,30000
2938,2049,K-12 School,>20-30K Buildings,E,0.0,50000,20000
2939,2049,K-12 School,<20k buildings,F,,20000,0
2940,2049,Laboratory,>220K Buildings,A,0.0,1000000,220000
2941,2049,Laboratory,>90-220K Buildings,B,0.0,220000,90000
2942,2049,Laboratory,>50-90K Buildings,C,0.0,90000,50000
2943,2049,Laboratory,>30-50K Buildings,D,0.0,50000,30000
2944,2049,Laboratory,>20-30K Buildings,E,0.0,50000,20000
2945,2049,Laboratory,<20k buildings,F,,20000,0
2946,2049,Multifamily Housing,>220K Buildings,A,0.0,1000000,220000
2947,2049,Multifamily Housing,>90-220K Buildings,B,0.0,220000,90000
2948,2049,Multifamily Housing,>50-90K Buildings,C,0.0,90000,50000
2949,2049,Multifamily Housing,>30-50K Buildings,D,0.0,50000,30000
2950,2049,Multifamily Housing,>20-30K Buildings,E,0.27,50000,20000
2951,2049,Multifamily Housing,<20k buildings,F,,20000,0
2952,2049,Non-Refrigerated Warehouse,>220K Buildings,A,0.0,1000000,220000
2953,2049,Non-Refrigerated Warehouse,>90-220K Buildings,B,0.0,220000,90000
2954,2049,Non-Refrigerated Warehouse,>50-90K Buildings,C,0.0,90000,50000
2955,2049,Non-Refrigerated Warehouse,>30-50K Buildings,D,0.0,50000,30000
2956,2049,Non-Refrigerated Warehouse,>20-30K Buildings,E,0.0,50000,20000
2957,2049,Non-Refrigerated Warehouse,<20k buildings,F,,20000,0
2958,2049,Office,>220K Buildings,A,0.0,1000000,220000
2959,2049,Office,>90-220K Buildings,B,0.0,220000,90000
2960,2049,Office,>50-90K Buildings,C,0.0,90000,50000
2961,2049,Office,>30-50K Buildings,D,0.0,50000,30000
2962,2049,Office,>20-30K Buildings,E,0.0,50000,20000
2963,2049,Office,<20k buildings,F,,20000,0
2964,2049,Other,>220K Buildings,A,0.0,1000000,220000
2965,2049,Other,>90-220K Buildings,B,0.0,220000,90000
2966,2049,Other,>50-90K Buildings,C,0.0,90000,50000
2967,2049,Other,>30-50K Buildings,D,0.0,50000,30000
2968,2049,Other,>20-30K Buildings,E,0.0,50000,20000
2969,2049,Other,<20k buildings,F,,20000,0
2970,2049,Recreation,>220K Buildings,A,0.0,1000000,220000
2971,2049,Recreation,>90-220K Buildings,B,0.0,220000,90000
2972,2049,Recreation,>50-90K Buildings,C,0.0,90000,50000
2973,2049,Recreation,>30-50K Buildings,D,0.0,50000,30000
2974,2049,Recreation,>20-30K Buildings,E,0.0,50000,20000
2975,2049,Recreation,<20k buildings,F,,20000,0
2976,2049,Refrigerated Warehouse,>220K Buildings,A,0.0,1000000,220000
2977,2049,Refrigerated Warehouse,>90-220K Buildings,B,0.0,220000,90000
2978,2049,Refrigerated Warehouse,>50-90K Buildings,C,0.0,90000,50000
2979,2049,Refrigerated Warehouse,>30-50K Buildings,D,0.0,50000,30000
2980,2049,Refrigerated Warehouse,>20-30K Buildings,E,0.0,50000,20000
2981,2049,Refrigerated Warehouse,<20k buildings,F,,20000,0
2982,2049,Residence Hall/Dormitory,>220K Buildings,A,0.0,1000000,220000
2983,2049,Residence Hall/Dormitory,>90-220K Buildings,B,0.0,220000,90000
2984,2049,Residence Hall/Dormitory,>50-90K Buildings,C,0.0,90000,50000
2985,2049,Residence Hall/Dormitory,>30-50K Buildings,D,0.0,50000,30000
2986,2049,Residence Hall/Dormitory,>20-30K Buildings,E,0.0,50000,20000
2987,2049,Residence Hall/Dormitory,<20k buildings,F,,20000,0
2988,2049,Restaurant,>220K Buildings,A,0.0,1000000,220000
2989,2049,Restaurant,>90-220K Buildings,B,0.0,220000,90000
2990,2049,Restaurant,>50-90K Buildings,C,0.0,90000,50000
2991,2049,Restaurant,>30-50K Buildings,D,0.0,50000,30000
2992,2049,Restaurant,>20-30K Buildings,E,0.0,50000,20000
2993,2049,Restaurant,<20k buildings,F,,20000,0
2994,2049,Retail Store,>220K Buildings,A,0.0,1000000,220000
2995,2049,Retail Store,>90-220K Buildings,B,0.0,220000,90000
2996,2049,Retail Store,>50-90K Buildings,C,0.0,90000,50000
2997,2049,Retail Store,>30-50K Buildings,D,0.0,50000,30000
2998,2049,Retail Store,>20-30K Buildings,E,0.0,50000,20000
2999,2049,Retail Store,<20k buildings,F,,20000,0
3000,2049,Self-Storage Facility,>220K Buildings,A,0.0,1000000,220000
3001,2049,Self-Storage Facility,>90-220K Buildings,B,0.0,220000,90000
3002,2049,Self-Storage Facility,>50-90K Buildings,C,0.0,90000,50000
3003,2049,Self-Storage Facility,>30-50K Buildings,D,0.0,50000,30000
3004,2049,Self-Storage Facility,>20-30K Buildings,E,0.0,50000,20000
3005,2049,Self-Storage Facility,<20k buildings,F,,20000,0
3006,2049,Senior Living Community,>220K Buildings,A,0.0,1000000,220000
3007,2049,Senior Living Community,>90-220K Buildings,B,0.0,220000,90000
3008,2049,Senior Living Community,>50-90K Buildings,C,0.0,90000,50000
3009,2049,Senior Living Community,>30-50K Buildings,D,0.0,50000,30000
3010,2049,Senior Living Community,>20-30K Buildings,E,0.0,50000,20000
3011,2049,Senior Living Community,<20k buildings,F,,20000,0
3012,2049,Services,>220K Buildings,A,0.0,1000000,220000
3013,2049,Services,>90-220K Buildings,B,0.0,220000,90000
3014,2049,Services,>50-90K Buildings,C,0.0,90000,50000
3015,2049,Services,>30-50K Buildings,D,0.0,50000,30000
3016,2049,Services,>20-30K Buildings,E,0.0,50000,20000
3017,2049,Services,<20k buildings,F,,20000,0
3018,2049,Supermarket/Grocery Store,>220K Buildings,A,0.0,1000000,220000
3019,2049,Supermarket/Grocery Store,>90-220K Buildings,B,0.0,220000,90000
3020,2049,Supermarket/Grocery Store,>50-90K Buildings,C,0.0,90000,50000
3021,2049,Supermarket/Grocery Store,>30-50K Buildings,D,0.0,50000,30000
3022,2049,Supermarket/Grocery Store,>20-30K Buildings,E,0.0,50000,20000
3023,2049,Supermarket/Grocery Store,<20k buildings,F,,20000,0
3024,2049,Worship Facility,>220K Buildings,A,0.0,1000000,220000
3025,2049,Worship Facility,>90-220K Buildings,B,0.0,220000,90000
3026,2049,Worship Facility,>50-90K Buildings,C,0.0,90000,50000
3027,2049,Worship Facility,>30-50K Buildings,D,0.0,50000,30000
3028,2049,Worship Facility,>20-30K Buildings,E,0.0,50000,20000
3029,2049,Worship Facility,<20k buildings,F,,20000,0
3030,2049,nan,>220K Buildings,A,0.0,1000000,220000
3031,2049,nan,>90-220K Buildings,B,0.0,220000,90000
3032,2049,nan,>50-90K Buildings,C,0.0,90000,50000
3033,2049,nan,>30-50K Buildings,D,0.0,50000,30000
3034,2049,nan,>20-30K Buildings,E,0.0,50000,20000
3035,2049,nan,<20k buildings,F,,20000,0
3036,2050,College/University,>220K Buildings,A,0.0,1000000,220000
3037,2050,College/University,>90-220K Buildings,B,0.0,220000,90000
3038,2050,College/University,>50-90K Buildings,C,0.0,90000,50000
3039,2050,College/University,>30-50K Buildings,D,0.0,50000,30000
3040,2050,College/University,>20-30K Buildings,E,0.0,50000,20000
3041,2050,College/University,<20k buildings,F,,20000,0
3042,2050,Entertainment/Public Assembly,>220K Buildings,A,0.0,1000000,220000
3043,2050,Entertainment/Public Assembly,>90-220K Buildings,B,0.0,220000,90000
3044,2050,Entertainment/Public Assembly,>50-90K Buildings,C,0.0,90000,50000
3045,2050,Entertainment/Public Assembly,>30-50K Buildings,D,0.0,50000,30000
3046,2050,Entertainment/Public Assembly,>20-30K Buildings,E,0.0,50000,20000
3047,2050,Entertainment/Public Assembly,<20k buildings,F,,20000,0
3048,2050,Fire/Police Station,>220K Buildings,A,0.0,1000000,220000
3049,2050,Fire/Police Station,>90-220K Buildings,B,0.0,220000,90000
3050,2050,Fire/Police Station,>50-90K Buildings,C,0.0,90000,50000
3051,2050,Fire/Police Station,>30-50K Buildings,D,0.0,50000,30000
3052,2050,Fire/Police Station,>20-30K Buildings,E,0.0,50000,20000
3053,2050,Fire/Police Station,<20k buildings,F,,20000,0
3054,2050,Hospital,>220K Buildings,A,0.0,1000000,220000
3055,2050,Hospital,>90-220K Buildings,B,0.0,220000,90000
3056,2050,Hospital,>50-90K Buildings,C,0.0,90000,50000
3057,2050,Hospital,>30-50K Buildings,D,0.0,50000,30000
3058,2050,Hospital,>20-30K Buildings,E,0.0,50000,20000
3059,2050,Hospital,<20k buildings,F,,20000,0
3060,2050,Hotel,>220K Buildings,A,0.0,1000000,220000
3061,2050,Hotel,>90-220K Buildings,B,0.0,220000,90000
3062,2050,Hotel,>50-90K Buildings,C,0.0,90000,50000
3063,2050,Hotel,>30-50K Buildings,D,0.0,50000,30000
3064,2050,Hotel,>20-30K Buildings,E,0.0,50000,20000
3065,2050,Hotel,<20k buildings,F,,20000,0
3066,2050,K-12 School,>220K Buildings,A,0.0,1000000,220000
3067,2050,K-12 School,>90-220K Buildings,B,0.0,220000,90000
3068,2050,K-12 School,>50-90K Buildings,C,0.0,90000,50000
3069,2050,K-12 School,>30-50K Buildings,D,0.0,50000,30000
3070,2050,K-12 School,>20-30K Buildings,E,0.0,50000,20000
3071,2050,K-12 School,<20k buildings,F,,20000,0
3072,2050,Laboratory,>220K Buildings,A,0.0,1000000,220000
3073,2050,Laboratory,>90-220K Buildings,B,0.0,220000,90000
3074,2050,Laboratory,>50-90K Buildings,C,0.0,90000,50000
3075,2050,Laboratory,>30-50K Buildings,D,0.0,50000,30000
3076,2050,Laboratory,>20-30K Buildings,E,0.0,50000,20000
3077,2050,Laboratory,<20k buildings,F,,20000,0
3078,2050,Multifamily Housing,>220K Buildings,A,0.0,1000000,220000
3079,2050,Multifamily Housing,>90-220K Buildings,B,0.0,220000,90000
3080,2050,Multifamily Housing,>50-90K Buildings,C,0.0,90000,50000
3081,2050,Multifamily Housing,>30-50K Buildings,D,0.0,50000,30000
3082,2050,Multifamily Housing,>20-30K Buildings,E,0.0,50000,20000
3083,2050,Multifamily Housing,<20k buildings,F,,20000,0
3084,2050,Non-Refrigerated Warehouse,>220K Buildings,A,0.0,1000000,220000
3085,2050,Non-Refrigerated Warehouse,>90-220K Buildings,B,0.0,220000,90000
3086,2050,Non-Refrigerated Warehouse,>50-90K Buildings,C,0.0,90000,50000
3087,2050,Non-Refrigerated Warehouse,>30-50K Buildings,D,0.0,50000,30000
3088,2050,Non-Refrigerated Warehouse,>20-30K Buildings,E,0.0,50000,20000
3089,2050,Non-Refrigerated Warehouse,<20k buildings,F,,20000,0
3090,2050,Office,>220K Buildings,A,0.0,1000000,220000
3091,2050,Office,>90-220K Buildings,B,0.0,220000,90000
3092,2050,Office,>50-90K Buildings,C,0.0,90000,50000
3093,2050,Office,>30-50K Buildings,D,0.0,50000,30000
3094,2050,Office,>20-30K Buildings,E,0.0,50000,20000
3095,2050,Office,<20k buildings,F,,20000,0
3096,2050,Other,>220K Buildings,A,0.0,1000000,220000
3097,2050,Other,>90-220K Buildings,B,0.0,220000,90000
3098,2050,Other,>50-90K Buildings,C,0.0,90000,50000
3099,2050,Other,>30-50K Buildings,D,0.0,50000,30000
3100,2050,Other,>20-30K Buildings,E,0.0,50000,20000
3101,2050,Other,<20k buildings,F,,20000,0
3102,2050,Recreation,>220K Buildings,A,0.0,1000000,220000
3103,2050,Recreation,>90-220K Buildings,B,0.0,220000,90000
3104,2050,Recreation,>50-90K Buildings,C,0.0,90000,50000
3105,2050,Recreation,>30-50K Buildings,D,0.0,50000,30000
3106,2050,Recreation,>20-30K Buildings,E,0.0,50000,20000
3107,2050,Recreation,<20k buildings,F,,20000,0
3108,2050,Refrigerated Warehouse,>220K Buildings,A,0.0,1000000,220000
3109,2050,Refrigerated Warehouse,>90-220K Buildings,B,0.0,220000,90000
3110,2050,Refrigerated Warehouse,>50-90K Buildings,C,0.0,90000,50000
3111,2050,Refrigerated Warehouse,>30-50K Buildings,D,0.0,50000,30000
3112,2050,Refrigerated Warehouse,>20-30K Buildings,E,0.0,50000,20000
3113,2050,Refrigerated Warehouse,<20k buildings,F,,20000,0
3114,2050,Residence Hall/Dormitory,>220K Buildings,A,0.0,1000000,220000
3115,2050,Residence Hall/Dormitory,>90-220K Buildings,B,0.0,220000,90000
3116,2050,Residence Hall/Dormitory,>50-90K Buildings,C,0.0,90000,50000
3117,2050,Residence Hall/Dormitory,>30-50K Buildings,D,0.0,50000,30000
3118,2050,Residence Hall/Dormitory,>20-30K Buildings,E,0.0,50000,20000
3119,2050,Residence Hall/Dormitory,<20k buildings,F,,20000,0
3120,2050,Restaurant,>220K Buildings,A,0.0,1000000,220000
3121,2050,Restaurant,>90-220K Buildings,B,0.0,220000,90000
3122,2050,Restaurant,>50-90K Buildings,C,0.0,90000,50000
3123,2050,Restaurant,>30-50K Buildings,D,0.0,50000,30000
3124,2050,Restaurant,>20-30K Buildings,E,0.0,50000,20000
3125,2050,Restaurant,<20k buildings,F,,20000,0
3126,2050,Retail Store,>220K Buildings,A,0.0,1000000,220000
3127,2050,Retail Store,>90-220K Buildings,B,0.0,220000,90000
3128,2050,Retail Store,>50-90K Buildings,C,0.0,90000,50000
3129,2050,Retail Store,>30-50K Buildings,D,0.0,50000,30000
3130,2050,Retail Store,>20-30K Buildings,E,0.0,50000,20000
3131,2050,Retail Store,<20k buildings,F,,20000,0
3132,2050,Self-Storage Facility,>220K Buildings,A,0.0,1000000,220000
3133,2050,Self-Storage Facility,>90-220K Buildings,B,0.0,220000,90000
3134,2050,Self-Storage Facility,>50-90K Buildings,C,0.0,90000,50000
3135,2050,Self-Storage Facility,>30-50K Buildings,D,0.0,50000,30000
3136,2050,Self-Storage Facility,>20-30K Buildings,E,0.0,50000,20000
3137,2050,Self-Storage Facility,<20k buildings,F,,20000,0
3138,2050,Senior Living Community,>220K Buildings,A,0.0,1000000,220000
3139,2050,Senior Living Community,>90-220K Buildings,B,0.0,220000,90000
3140,2050,Senior Living Community,>50-90K Buildings,C,0.0,90000,50000
3141,2050,Senior Living Community,>30-50K Buildings,D,0.0,50000,30000
3142,2050,Senior Living Community,>20-30K Buildings,E,0.0,50000,20000
3143,2050,Senior Living Community,<20k buildings,F,,20000,0
3144,2050,Services,>220K Buildings,A,0.0,1000000,220000
3145,2050,Services,>90-220K Buildings,B,0.0,220000,90000
3146,2050,Services,>50-90K Buildings,C,0.0,90000,50000
3147,2050,Services,>30-50K Buildings,D,0.0,50000,30000
3148,2050,Services,>20-30K Buildings,E,0.0,50000,20000
3149,2050,Services,<20k buildings,F,,20000,0
3150,2050,Supermarket/Grocery Store,>220K Buildings,A,0.0,1000000,220000
3151,2050,Supermarket/Grocery Store,>90-220K Buildings,B,0.0,220000,90000
3152,2050,Supermarket/Grocery Store,>50-90K Buildings,C,0.0,90000,50000
3153,2050,Supermarket/Grocery Store,>30-50K Buildings,D,0.0,50000,30000
